Ligand,Binding Energy,Intermol Energy,Internal Energy,Torsional Energy,Unbound Energy,RMSD
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.05,-8.63,-2.35,3.58,-2.35,4.4
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-7.3,-10.88,1.66,3.58,1.66,4.4
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-2.56,-6.14,-0.88,3.58,-0.88,4.41
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-1.02,-4.6,-3.65,3.58,-3.65,4.44
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-1.76,-5.34,-2.99,3.58,-2.99,4.44
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.3,-7.88,-1.41,3.58,-1.41,4.45
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.97,-8.55,-1.34,3.58,-1.34,4.45
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.27,-8.85,-2.26,3.58,-2.26,4.45
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.15,-7.73,-3.55,3.58,-3.55,4.52
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.91,-7.49,-2.77,3.58,-2.77,4.53
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.92,-7.5,-2.27,3.58,-2.27,4.53
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.94,-7.52,-1.45,3.58,-1.45,4.53
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.9,-8.48,-1.73,3.58,-1.73,4.54
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.29,-7.87,-2.22,3.58,-2.22,4.55
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-1.1,-4.68,-3.98,3.58,-3.98,4.56
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.01,-6.59,-2.31,3.58,-2.31,4.56
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.47,-7.05,-1.02,3.58,-1.02,4.58
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-6.25,-9.83,1.49,3.58,1.49,4.58
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.63,-7.21,-1.16,3.58,-1.16,4.59
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.01,-7.59,-0.54,3.58,-0.54,4.59
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.16,-6.74,-0.22,3.58,-0.22,4.61
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-6.02,-9.6,-1.44,3.58,-1.44,4.61
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-0.97,-4.55,-3.02,3.58,-3.02,4.64
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.21,-7.79,-1.69,3.58,-1.69,4.66
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.18,-8.75,-2.62,3.58,-2.62,4.66
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.39,-8.97,-0.79,3.58,-0.79,4.69
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.0,-8.58,-0.21,3.58,-0.21,4.71
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.54,-8.12,0.03,3.58,0.03,4.72
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-6.22,-9.79,-1.86,3.58,-1.86,4.73
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.3,-8.88,-0.49,3.58,-0.49,4.74
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-2.15,-5.73,-2.48,3.58,-2.48,4.76
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.18,-7.76,-1.06,3.58,-1.06,4.76
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.31,-7.89,-0.82,3.58,-0.82,4.77
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.68,-8.26,-0.04,3.58,-0.04,4.79
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.33,-6.91,-1.92,3.58,-1.92,4.8
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-1.38,-4.96,-2.81,3.58,-2.81,4.81
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.16,-7.74,-1.14,3.58,-1.14,4.83
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.31,-8.89,-0.42,3.58,-0.42,4.83
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.09,-7.67,-1.4,3.58,-1.4,4.84
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.28,-6.86,-1.71,3.58,-1.71,4.85
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.35,-8.93,0.8,3.58,0.8,4.85
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.0,-7.58,-1.99,3.58,-1.99,4.87
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-2.23,-5.81,-2.92,3.58,-2.92,4.9
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.43,-9.01,-0.01,3.58,-0.01,4.9
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.67,-8.25,-0.46,3.58,-0.46,4.91
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-2.24,-5.82,-2.51,3.58,-2.51,4.92
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.89,-9.47,-0.52,3.58,-0.52,4.93
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.36,-8.94,0.16,3.58,0.16,4.94
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-6.0,-9.58,-0.56,3.58,-0.56,4.95
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.52,-7.1,-2.15,3.58,-2.15,4.98
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.01,-6.59,-1.3,3.58,-1.3,5.0
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.09,-8.67,-0.1,3.58,-0.1,5.07
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.48,-7.06,-1.26,3.58,-1.26,5.08
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.61,-7.19,-1.76,3.58,-1.76,5.1
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-6.93,-10.51,0.82,3.58,0.82,5.1
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-2.3,-5.87,-2.49,3.58,-2.49,5.13
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.91,-8.48,-1.53,3.58,-1.53,5.15
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-6.68,-10.26,0.52,3.58,0.52,5.19
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-7.17,-10.75,-0.4,3.58,-0.4,5.29
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-1.16,-4.74,-2.73,3.58,-2.73,5.31
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.18,-8.76,-1.59,3.58,-1.59,5.34
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.11,-8.69,-1.01,3.58,-1.01,5.42
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.13,-7.71,-0.67,3.58,-0.67,5.43
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.16,-7.74,0.43,3.58,0.43,5.45
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-7.15,-10.73,-0.17,3.58,-0.17,5.53
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.91,-8.49,-0.55,3.58,-0.55,5.57
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-7.07,-10.65,0.52,3.58,0.52,5.58
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.08,-7.66,-1.58,3.58,-1.58,5.61
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.33,-8.91,-0.74,3.58,-0.74,5.61
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.97,-8.55,-1.33,3.58,-1.33,5.62
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.19,-8.77,-1.23,3.58,-1.23,5.64
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.71,-7.29,-3.14,3.58,-3.14,5.7
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.86,-7.44,-1.38,3.58,-1.38,5.74
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.86,-8.43,-0.94,3.58,-0.94,5.74
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.5,-9.08,-1.78,3.58,-1.78,5.74
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.68,-8.26,-1.3,3.58,-1.3,5.78
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-3.29,-6.87,-1.38,3.58,-1.38,5.8
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-5.45,-9.03,0.66,3.58,0.66,5.9
macro_4kpc_com_ligante_pps_ligante_4kpc_com_ligante_pps,-4.85,-8.43,-1.47,3.58,-1.47,5.96
