Ligand,Binding Energy,Intermol Energy,Internal Energy,Torsional Energy,Unbound Energy,RMSD
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.39,-5.07,-3.36,2.68,-3.36,3.97
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.28,-6.96,-2.67,2.68,-2.67,4.01
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.16,-7.84,-1.94,2.68,-1.94,4.01
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.03,-7.71,-1.89,2.68,-1.89,4.01
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.07,-5.76,-2.4,2.68,-2.4,4.03
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.66,-6.35,-2.14,2.68,-2.14,4.09
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.35,-7.03,-2.91,2.68,-2.91,4.11
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.73,-5.42,-2.73,2.68,-2.73,4.13
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.54,-6.23,-2.62,2.68,-2.62,4.14
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.03,-6.71,-3.3,2.68,-3.3,4.16
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.87,-7.56,-1.98,2.68,-1.98,4.16
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.14,-6.82,-3.27,2.68,-3.27,4.17
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.76,-7.44,-2.65,2.68,-2.65,4.19
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.25,-5.93,-2.72,2.68,-2.72,4.21
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.16,-5.84,-2.84,2.68,-2.84,4.21
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.92,-7.6,-1.65,2.68,-1.65,4.22
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.06,-7.74,-3.04,2.68,-3.04,4.22
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.74,-6.42,-2.64,2.68,-2.64,4.23
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.19,-6.88,-1.94,2.68,-1.94,4.24
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.84,-6.52,-2.01,2.68,-2.01,4.24
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.96,-6.65,-3.03,2.68,-3.03,4.26
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.74,-6.42,-2.99,2.68,-2.99,4.28
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.8,-7.49,-2.36,2.68,-2.36,4.28
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.77,-6.46,-2.27,2.68,-2.27,4.3
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.75,-6.44,-2.62,2.68,-2.62,4.31
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.15,-6.83,-3.0,2.68,-3.0,4.31
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.67,-7.35,-1.98,2.68,-1.98,4.31
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.07,-6.76,-1.81,2.68,-1.81,4.31
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.47,-6.16,-3.1,2.68,-3.1,4.31
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.2,-4.88,-3.24,2.68,-3.24,4.31
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.16,-6.85,-2.85,2.68,-2.85,4.31
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.94,-6.62,-2.81,2.68,-2.81,4.32
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.11,-5.8,-2.41,2.68,-2.41,4.32
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.5,-6.18,-2.75,2.68,-2.75,4.33
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.3,-5.99,-2.34,2.68,-2.34,4.33
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.7,-6.39,-3.07,2.68,-3.07,4.34
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.15,-5.84,-3.14,2.68,-3.14,4.35
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.39,-7.08,-2.27,2.68,-2.27,4.35
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.56,-5.24,-3.65,2.68,-3.65,4.35
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.34,-7.03,-2.77,2.68,-2.77,4.35
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.3,-5.98,-2.29,2.68,-2.29,4.36
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.57,-6.25,-3.04,2.68,-3.04,4.37
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.17,-6.86,-2.8,2.68,-2.8,4.37
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.03,-5.71,-2.78,2.68,-2.78,4.38
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.01,-6.7,-2.44,2.68,-2.44,4.38
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.69,-7.38,-2.96,2.68,-2.96,4.41
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.38,-8.07,-1.12,2.68,-1.12,4.42
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.8,-7.48,-2.55,2.68,-2.55,4.42
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.95,-5.63,-3.14,2.68,-3.14,4.42
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.77,-6.45,-2.58,2.68,-2.58,4.43
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.28,-4.97,-2.87,2.68,-2.87,4.43
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.1,-5.78,-3.28,2.68,-3.28,4.43
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.63,-5.31,-2.81,2.68,-2.81,4.43
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.05,-6.73,-2.83,2.68,-2.83,4.44
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.32,-7.01,-2.3,2.68,-2.3,4.44
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.25,-5.93,-2.37,2.68,-2.37,4.44
