Ligand,Binding Energy,Intermol Energy,Internal Energy,Torsional Energy,Unbound Energy,RMSD
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.79,-6.47,-2.37,2.68,-2.37,3.16
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.52,-6.21,-2.53,2.68,-2.53,3.17
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.87,-5.55,-3.39,2.68,-3.39,3.19
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.02,-5.7,-2.57,2.68,-2.57,3.22
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.06,-5.74,-2.69,2.68,-2.69,3.22
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.13,-6.82,-2.82,2.68,-2.82,3.26
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.16,-5.84,-2.59,2.68,-2.59,3.32
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.84,-5.53,-2.39,2.68,-2.39,3.35
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.83,-6.52,-2.46,2.68,-2.46,3.35
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.19,-4.87,-2.64,2.68,-2.64,3.39
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.62,-6.3,-2.15,2.68,-2.15,3.43
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.0,-5.69,-2.38,2.68,-2.38,3.45
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.14,-6.83,-1.92,2.68,-1.92,3.45
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.55,-6.24,-2.08,2.68,-2.08,3.47
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.03,-6.72,-1.52,2.68,-1.52,3.47
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.27,-6.96,-2.24,2.68,-2.24,3.49
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.46,-6.15,-2.46,2.68,-2.46,3.49
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.57,-7.25,-2.56,2.68,-2.56,3.5
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.1,-5.78,-2.62,2.68,-2.62,3.56
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.07,-5.75,-3.14,2.68,-3.14,3.58
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.9,-6.58,-2.74,2.68,-2.74,3.58
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.78,-6.47,-2.41,2.68,-2.41,3.59
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.03,-6.72,-2.68,2.68,-2.68,3.59
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.49,-7.17,-1.84,2.68,-1.84,3.6
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.21,-5.9,-2.32,2.68,-2.32,3.61
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.37,-6.05,-3.12,2.68,-3.12,3.65
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.4,-6.08,-2.9,2.68,-2.9,3.66
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.48,-6.16,-2.16,2.68,-2.16,3.68
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.68,-7.36,-2.47,2.68,-2.47,3.69
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.55,-7.24,-2.4,2.68,-2.4,3.74
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.04,-6.72,-2.09,2.68,-2.09,3.74
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.34,-6.03,-3.15,2.68,-3.15,3.74
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.53,-6.22,-2.68,2.68,-2.68,3.78
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.52,-7.2,-3.06,2.68,-3.06,3.79
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.11,-6.8,-1.91,2.68,-1.91,3.8
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.75,-7.43,-1.97,2.68,-1.97,3.81
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.86,-5.55,-2.74,2.68,-2.74,3.81
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.2,-6.88,-1.91,2.68,-1.91,3.82
